CODE2,CODE1,CODEBASE,A0A4_CNT,A5A9_CNT,A10A14_CNT,A15A19_CNT,A20A24_CNT,A25A29_CNT,A30A34_CNT,A35A39_CNT,A40A44_CNT,A45A49_CNT,A50A54_CNT,A55A59_CNT,A60A64_CNT,A65A69_CNT,A70A74_CNT,A75A79_CNT,A80A84_CNT,A85A89_CNT,A90A94_CNT,A95A99_CNT,A100UP_5_CNT,INFO_TIME
A6429-15,A6429-15-099,A6429-0278-00,7,1,5,6,11,13,17,11,10,16,14,15,17,5,9,6,1,1,0,0,0,107Y06M
A6429-15,A6429-15-100,A6429-0277-00,8,1,0,13,10,15,4,19,10,7,21,20,15,7,2,7,4,1,0,0,0,107Y06M
A6429-15,A6429-15-100,A6429-0279-00,3,4,7,11,13,19,14,15,17,9,16,18,10,10,2,5,1,3,0,0,0,107Y06M
A6429-15,A6429-15-100,A6429-0280-00,1,0,0,1,0,0,1,4,0,0,1,1,6,1,1,1,0,0,0,0,0,107Y06M
A6429-15,A6429-15-103,A6429-0284-00,17,17,20,28,25,20,22,55,53,46,34,38,35,31,18,13,6,6,3,1,0,107Y06M
A6429-15,A6429-15-105,A6429-0293-00,8,4,11,5,10,14,10,19,24,17,17,11,13,11,4,2,5,2,0,0,0,107Y06M
A6429-15,A6429-15-106,A6429-0283-00,1,1,1,2,0,1,5,2,1,7,5,3,1,2,1,1,2,0,0,0,0,107Y06M
A6429-15,A6429-15-106,A6429-0286-00,3,1,1,1,4,1,7,4,5,6,1,4,4,4,0,1,0,0,1,0,0,107Y06M
A6429-15,A6429-15-106,A6429-0288-00,6,3,7,15,18,12,13,16,23,19,15,13,15,15,10,4,3,1,0,0,0,107Y06M
A6429-15,A6429-15-106,A6429-0298-00,1,0,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,107Y06M
A6429-15,A6429-15-106,A6429-0307-00,0,0,1,0,6,1,0,1,3,4,2,1,1,2,0,1,1,0,0,0,0,107Y06M
A6429-15,A6429-15-109,A6429-0308-00,11,6,24,29,28,38,30,42,36,52,39,38,26,17,13,11,5,2,2,0,0,107Y06M
A6429-16,A6429-16-102,A6429-0276-00,1,0,1,2,5,2,3,10,13,8,9,11,5,5,3,3,1,0,0,1,0,107Y06M
A6429-16,A6429-16-102,A6429-0281-00,17,10,6,7,21,27,27,52,23,21,18,25,37,24,12,9,4,1,2,0,0,107Y06M
A6429-16,A6429-16-107,A6429-0289-00,9,2,2,10,6,3,8,8,8,13,4,8,4,7,4,1,0,0,0,0,0,107Y06M
A6429-16,A6429-16-107,A6429-0295-00,5,4,1,5,8,3,6,9,12,3,8,5,2,7,0,2,0,0,0,0,0,107Y06M
A6429-16,A6429-16-107,A6429-0300-00,1,1,0,2,1,1,1,3,4,1,3,1,1,1,0,0,0,0,0,0,0,107Y06M
A6429-16,A6429-16-107,A6429-0303-00,2,5,4,10,13,13,7,14,8,13,15,7,6,2,4,2,0,0,0,0,0,107Y06M
A6429-16,A6429-16-107,A6429-0305-00,10,3,6,11,4,10,15,15,13,8,8,14,6,7,1,5,0,0,0,0,0,107Y06M
A6429-16,A6429-16-108,A6429-0285-00,1,1,1,2,4,0,2,2,2,4,5,1,2,1,2,1,1,0,0,0,0,107Y06M
A6429-16,A6429-16-108,A6429-0294-00,10,4,4,4,16,7,10,22,6,11,10,11,12,3,3,3,0,0,0,0,0,107Y06M
A6429-16,A6429-16-108,A6429-0299-00,6,0,5,7,4,8,12,10,14,13,5,5,8,8,5,1,2,0,0,0,0,107Y06M
A6429-16,A6429-16-108,A6429-0302-00,3,0,1,1,4,4,3,2,2,5,3,5,2,1,0,2,1,0,0,0,0,107Y06M
A6429-16,A6429-16-108,A6429-0311-00,7,2,1,6,2,2,7,9,5,6,2,7,3,5,0,1,0,0,0,0,0,107Y06M
A6429-16,A6429-16-110,A6429-0304-00,6,1,6,13,20,13,10,12,10,20,11,14,11,4,4,3,0,0,0,0,0,107Y06M
A6429-16,A6429-16-110,A6429-0309-00,12,4,5,7,15,11,10,14,20,14,9,11,6,4,2,4,0,2,0,0,0,107Y06M
A6429-16,A6429-16-110,A6429-0312-00,2,2,0,5,9,10,10,8,6,7,12,8,8,4,1,1,1,0,1,0,0,107Y06M
A6429-16,A6429-16-111,A6429-0306-00,2,3,1,7,7,3,7,11,8,6,5,4,9,7,0,1,1,0,0,0,0,107Y06M
A6429-16,A6429-16-111,A6429-0310-00,6,0,2,8,12,8,12,3,12,6,3,7,1,4,1,0,0,0,0,0,0,107Y06M
A6429-16,A6429-16-111,A6429-0313-00,4,0,8,10,9,9,13,15,11,11,9,10,14,6,3,2,0,0,0,0,0,107Y06M
A6429-16,A6429-16-111,A6429-0314-00,10,0,5,8,5,8,9,12,6,6,4,8,4,1,0,0,0,1,0,0,0,107Y06M
A6429-16,A6429-16-113,A6429-0315-00,3,4,4,7,8,6,6,13,3,9,8,5,7,4,3,1,0,0,0,0,0,107Y06M
A6429-16,A6429-16-113,A6429-0318-00,9,4,4,6,12,13,8,8,15,7,8,12,9,6,0,0,0,0,0,0,0,107Y06M
A6429-16,A6429-16-113,A6429-0319-00,3,3,1,7,6,14,5,7,8,7,9,7,13,3,3,1,0,0,0,0,0,107Y06M
A6429-16,A6429-16-113,A6429-0327-00,10,8,7,9,8,11,16,18,13,10,15,12,12,10,4,3,0,0,0,0,0,107Y06M
A6429-16,A6429-16-115,A6429-0320-00,6,5,8,9,10,7,18,17,14,11,7,10,9,2,3,0,0,0,0,0,0,107Y06M
A6429-16,A6429-16-115,A6429-0325-00,3,4,2,5,12,12,10,10,5,10,13,12,7,4,4,3,3,0,0,0,0,107Y06M
A6429-16,A6429-16-115,A6429-0326-00,1,0,1,0,3,2,0,3,0,2,0,1,2,2,0,0,0,0,0,0,0,107Y06M
A6429-16,A6429-16-115,A6429-0328-00,0,2,1,2,2,5,4,4,6,5,3,6,1,6,3,0,0,0,0,0,0,107Y06M
A6429-16,A6429-16-115,A6429-0330-00,3,7,4,7,6,3,2,13,17,9,4,9,10,9,2,1,1,0,0,0,0,107Y06M
A6429-16,A6429-16-116,A6429-0322-00,5,4,7,6,8,15,11,10,11,10,9,5,8,9,2,0,0,0,0,0,0,107Y06M
A6429-16,A6429-16-116,A6429-0329-00,27,9,8,31,34,28,25,34,41,28,24,30,16,25,7,4,0,0,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0001-00,1,2,1,0,2,1,0,0,1,2,3,2,2,1,2,1,0,0,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0003-00,1,1,5,6,5,10,4,2,6,10,12,10,10,5,2,6,2,1,3,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0005-00,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0008-00,0,0,0,1,0,0,0,0,0,0,2,0,3,3,0,2,2,2,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0009-00,1,1,1,2,4,6,2,4,3,3,7,10,2,0,1,2,2,2,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0011-00,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0012-00,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0014-00,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,107Y06M
A6430-02,A6430-02-003,A6430-0017-00,0,0,1,5,3,4,2,1,5,2,4,4,0,0,2,5,2,0,0,0,0,107Y06M
A6430-02,A6430-02-004,A6430-0015-00,0,7,3,6,7,9,5,7,8,6,14,12,6,5,6,6,2,1,0,0,0,107Y06M
A6430-02,A6430-02-004,A6430-0016-00,4,7,10,6,14,13,11,14,12,14,17,10,11,4,8,9,3,5,1,0,0,107Y06M
A6430-02,A6430-02-005,A6430-0018-00,5,1,4,6,12,13,4,8,12,10,22,12,11,10,4,8,13,3,0,0,0,107Y06M
A6430-02,A6430-02-005,A6430-0019-00,1,2,2,7,8,5,7,3,10,8,13,7,11,8,7,10,5,1,0,0,0,107Y06M
A6430-02,A6430-02-005,A6430-0020-00,1,1,4,0,1,4,3,5,2,2,3,2,5,4,3,4,0,1,0,0,0,107Y06M
A6430-02,A6430-02-006,A6430-0021-00,3,2,1,2,9,16,13,2,8,4,9,11,8,6,4,2,2,1,3,0,0,107Y06M
A6430-02,A6430-02-006,A6430-0023-00,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,107Y06M
A6430-02,A6430-02-006,A6430-0024-00,0,1,1,1,0,3,6,5,1,0,2,5,3,3,0,0,0,0,0,0,0,107Y06M
A6430-02,A6430-02-006,A6430-0025-00,0,0,2,2,0,3,1,5,3,1,1,3,2,5,4,1,0,1,0,0,0,107Y06M
A6430-02,A6430-02-006,A6430-0028-00,1,4,5,6,15,5,6,9,6,11,18,8,15,6,8,9,3,3,0,0,0,107Y06M
A6430-02,A6430-02-007,A6430-0027-00,3,1,5,7,4,3,3,7,12,9,11,5,8,7,2,4,1,3,2,0,0,107Y06M
A6430-02,A6430-02-007,A6430-0029-00,3,1,1,6,1,4,2,3,5,5,4,3,2,3,4,3,3,3,0,0,0,107Y06M
A6430-02,A6430-02-007,A6430-0031-00,0,1,4,1,1,5,4,7,0,2,6,1,6,2,1,1,0,2,0,0,0,107Y06M
A6430-02,A6430-02-007,A6430-0032-00,3,2,0,8,18,7,7,9,7,13,17,15,13,4,5,6,6,1,1,0,2,107Y06M
A6430-02,A6430-02-007,A6430-0033-00,3,0,1,3,4,2,1,1,2,8,5,3,3,1,2,3,0,0,0,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0030-00,0,0,1,1,2,1,1,2,1,2,3,1,0,0,0,1,0,0,0,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0034-00,0,2,1,1,3,0,1,4,4,4,4,2,5,0,0,0,1,0,0,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0035-00,8,0,9,10,13,8,11,9,10,8,21,13,7,2,4,1,3,0,0,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0038-00,0,0,0,0,0,3,2,2,1,0,2,3,4,2,1,1,5,0,0,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0041-00,0,0,0,2,2,1,0,2,1,1,2,3,3,1,2,1,0,0,0,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0042-00,4,2,6,2,7,4,8,4,4,3,6,5,7,5,0,3,0,2,1,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0043-00,3,3,0,0,0,0,2,4,2,0,0,4,2,1,0,1,0,0,0,0,0,107Y06M
A6430-02,A6430-02-008,A6430-0048-00,1,1,0,1,0,0,2,0,3,2,0,0,1,5,1,1,0,0,1,0,0,107Y06M
A6430-02,A6430-02-009,A6430-0037-00,1,1,3,4,5,5,1,0,7,8,5,4,0,2,3,3,4,0,0,0,0,107Y06M
A6430-02,A6430-02-009,A6430-0039-00,2,4,2,8,8,10,5,8,19,11,6,10,4,7,6,2,5,2,0,0,0,107Y06M
A6430-02,A6430-02-009,A6430-0040-00,2,5,1,6,6,5,8,6,5,10,8,7,6,8,5,5,1,1,0,0,0,107Y06M
A6430-02,A6430-02-009,A6430-0045-00,3,2,1,2,0,1,6,3,1,2,2,3,2,1,4,0,2,1,0,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0050-00,0,0,1,0,0,0,2,0,3,1,0,0,0,4,1,0,0,0,0,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0056-00,5,2,8,6,12,6,9,6,8,12,8,11,10,7,4,6,2,1,0,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0057-00,0,0,0,0,1,2,1,1,0,0,1,2,2,0,1,1,2,0,0,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0060-00,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0066-00,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0068-00,0,0,3,10,5,6,0,5,7,5,8,8,8,6,7,2,5,1,1,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0080-00,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,107Y06M
A6430-02,A6430-02-013,A6430-0081-00,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,107Y06M
A6430-03,A6430-03-010,A6430-0047-00,8,3,10,11,16,13,11,16,10,15,10,8,5,9,4,4,2,0,0,0,0,107Y06M
A6430-03,A6430-03-010,A6430-0049-00,19,12,10,15,32,20,21,25,21,24,23,25,20,12,8,8,9,2,2,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0044-00,5,0,0,0,1,3,3,0,1,0,4,1,0,0,0,0,0,0,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0046-00,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0051-00,2,0,2,3,7,6,4,4,5,3,6,8,7,6,1,2,3,0,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0054-00,1,2,1,2,3,0,2,2,8,6,3,1,3,1,4,1,1,1,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0055-00,1,1,2,2,11,6,4,7,6,14,10,10,8,7,7,5,1,1,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0058-00,3,3,0,1,7,1,3,6,1,4,4,13,5,2,3,3,3,0,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0059-00,0,0,2,1,4,1,1,2,2,2,5,0,3,1,1,0,1,0,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0062-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107Y06M
A6430-03,A6430-03-011,A6430-0073-00,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,107Y06M
A6430-03,A6430-03-014,A6430-0065-00,1,2,5,3,6,7,9,10,12,7,11,11,10,10,6,7,1,1,0,0,0,107Y06M
A6430-03,A6430-03-014,A6430-0067-00,15,6,7,15,17,18,16,21,9,14,24,12,11,10,10,12,5,1,0,0,0,107Y06M
A6430-03,A6430-03-015,A6430-0070-00,7,5,11,14,18,10,16,16,17,20,27,25,17,21,7,13,7,10,1,0,0,107Y06M
A6430-03,A6430-03-015,A6430-0072-00,1,0,1,3,2,1,0,2,3,6,6,2,1,2,4,1,0,1,0,0,0,107Y06M
A6430-03,A6430-03-016,A6430-0074-00,10,6,10,12,19,11,12,20,19,12,14,17,12,11,10,2,2,1,0,0,0,107Y06M
A6430-03,A6430-03-016,A6430-0075-00,6,3,9,13,17,14,12,11,10,15,14,19,17,3,7,8,5,3,0,0,0,107Y06M
A6430-03,A6430-03-017,A6430-0076-00,5,5,8,13,16,23,10,16,18,27,21,21,17,16,9,6,5,5,1,0,0,107Y06M
A6430-03,A6430-03-017,A6430-0079-00,0,0,2,4,0,1,0,4,3,3,3,2,3,2,1,1,1,1,0,0,0,107Y06M
A6430-03,A6430-03-018,A6430-0078-00,0,0,1,1,2,2,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,107Y06M
A6430-03,A6430-03-018,A6430-0083-00,22,9,5,18,22,31,39,37,19,22,29,30,31,13,7,5,13,5,0,0,0,107Y06M
A6430-03,A6430-03-018,A6430-0090-00,1,1,0,3,6,10,4,1,4,3,10,6,5,2,0,4,6,0,0,0,0,107Y06M
A6430-03,A6430-03-020,A6430-0084-00,9,5,8,13,26,8,18,10,12,20,25,26,21,15,10,7,3,3,1,1,0,107Y06M
A6430-03,A6430-03-020,A6430-0088-00,3,3,0,0,0,0,4,1,0,1,0,1,1,2,0,0,0,0,0,0,0,107Y06M
A6430-03,A6430-03-020,A6430-0089-00,0,0,0,4,4,0,1,4,1,3,4,4,2,1,4,1,1,0,0,0,0,107Y06M
A6430-03,A6430-03-020,A6430-0093-00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107Y06M
A6430-04,A6430-04-019,A6430-0077-00,0,1,1,4,2,4,1,0,1,3,7,6,1,0,1,3,0,0,0,0,0,107Y06M
A6430-04,A6430-04-019,A6430-0087-00,2,3,1,3,3,2,3,6,1,1,2,2,8,2,0,1,2,2,0,0,0,107Y06M
A6430-04,A6430-04-019,A6430-0095-00,3,3,2,3,3,3,7,6,3,3,6,3,3,5,0,3,0,0,0,1,0,107Y06M
A6430-04,A6430-04-019,A6430-0099-00,5,6,3,4,14,18,9,5,6,3,18,19,7,4,1,1,2,1,1,0,0,107Y06M
A6430-04,A6430-04-021,A6430-0082-00,5,2,4,3,2,3,7,8,2,5,7,5,7,6,3,2,6,1,0,0,0,107Y06M
A6430-04,A6430-04-021,A6430-0097-00,8,14,5,15,20,16,15,11,11,17,23,14,9,6,4,2,2,0,0,0,0,107Y06M
A6430-04,A6430-04-021,A6430-0100-00,2,9,2,3,4,10,7,7,4,8,12,10,5,4,0,4,1,0,0,0,0,107Y06M
A6430-04,A6430-04-022,A6430-0104-00,0,0,0,0,1,4,2,1,0,2,3,2,1,1,0,1,1,1,0,0,0,107Y06M
A6430-04,A6430-04-023,A6430-0105-00,11,16,18,26,13,22,15,15,19,27,23,10,18,7,4,1,3,1,0,0,0,107Y06M
A6430-04,A6430-04-023,A6430-0106-00,1,3,5,6,9,1,5,3,3,6,8,4,2,5,1,2,3,0,0,0,0,107Y06M
A6430-04,A6430-04-025,A6430-0109-00,2,5,6,5,7,9,3,3,5,13,8,6,4,1,2,6,1,3,0,0,0,107Y06M
A6430-04,A6430-04-025,A6430-0114-00,1,0,0,7,1,3,4,3,2,3,7,7,4,2,0,3,0,3,0,0,0,107Y06M
A6430-04,A6430-04-025,A6430-0126-00,18,13,12,11,12,11,14,19,16,22,12,17,6,5,6,6,6,2,2,0,0,107Y06M
A6430-04,A6430-04-026,A6430-0116-00,18,19,16,12,18,33,38,20,13,20,32,32,17,21,8,7,6,2,0,1,0,107Y06M
A6430-04,A6430-04-026,A6430-0117-00,4,4,12,7,7,8,9,9,10,6,9,7,7,4,2,5,1,2,0,0,0,107Y06M
A6430-04,A6430-04-027,A6430-0118-00,14,20,25,22,24,26,20,26,27,23,23,31,18,11,6,6,4,9,0,0,0,107Y06M
A6430-04,A6430-04-028,A6430-0115-00,7,10,6,8,17,15,15,12,14,18,12,10,22,14,5,6,1,3,1,0,0,107Y06M
A6430-04,A6430-04-028,A6430-0133-00,14,14,16,15,13,21,21,26,11,13,13,22,13,16,5,6,3,2,0,1,0,107Y06M
A6430-04,A6430-04-030,A6430-0121-00,1,10,8,5,6,9,5,11,10,10,13,7,10,7,1,4,3,2,2,0,0,107Y06M
A6430-04,A6430-04-030,A6430-0124-00,3,8,17,15,15,10,12,12,17,17,24,14,14,14,16,11,7,2,3,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0086-00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0098-00,1,0,0,0,0,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0101-00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0102-00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0103-00,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0107-00,0,0,2,1,1,0,5,0,3,2,2,2,4,0,0,3,2,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0113-00,0,0,1,3,2,0,0,1,1,3,2,1,0,0,0,1,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0119-00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0120-00,2,0,0,1,5,4,1,4,0,1,4,9,6,2,0,3,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0140-00,2,2,1,1,0,0,1,1,1,1,2,1,2,3,1,2,1,2,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0142-00,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0147-00,1,0,0,0,0,0,1,2,0,0,0,1,2,3,1,0,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0165-00,3,2,1,2,7,3,4,2,3,8,5,1,2,0,1,6,0,0,0,0,0,107Y06M
A6430-05,A6430-05-024,A6430-0185-00,6,2,8,9,6,3,6,9,14,15,8,4,7,10,6,6,4,1,1,0,0,107Y06M
A6430-05,A6430-05-029,A6430-0108-00,0,0,0,0,0,3,0,0,0,0,1,4,0,2,1,0,1,0,0,0,0,107Y06M
A6430-05,A6430-05-029,A6430-0135-00,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,107Y06M
A6430-05,A6430-05-052,A6430-0182-00,0,1,0,0,1,2,2,2,0,3,5,3,4,2,2,2,3,1,0,0,0,107Y06M
A6430-05,A6430-05-052,A6430-0196-00,0,0,0,3,2,2,1,0,4,1,9,4,2,0,0,2,1,0,0,0,0,107Y06M
A6430-05,A6430-05-052,A6430-0214-00,0,2,3,4,3,2,0,1,2,6,6,5,2,4,6,4,3,0,0,0,0,107Y06M
A6430-05,A6430-05-052,A6430-0217-00,3,2,8,8,4,5,10,10,7,9,7,12,8,11,7,13,2,2,0,0,0,107Y06M
A6430-05,A6430-05-052,A6430-0220-00,6,1,9,17,18,18,10,10,9,15,18,10,13,10,6,3,4,1,0,0,0,107Y06M
A6430-05,A6430-05-067,A6430-0230-00,14,8,12,14,37,23,14,18,17,26,34,26,20,26,16,17,7,6,2,0,0,107Y06M
A6430-05,A6430-05-070,A6430-0240-00,9,3,20,15,33,33,28,25,20,19,18,36,20,19,12,9,15,3,0,1,0,107Y06M
A6430-05,A6430-05-076,A6430-0195-00,3,0,4,4,5,2,4,5,3,3,3,7,4,5,6,11,7,0,0,0,0,107Y06M
A6430-05,A6430-05-076,A6430-0203-00,1,1,13,20,21,10,2,5,15,37,12,8,6,8,5,7,2,0,0,0,0,107Y06M
A6430-05,A6430-05-076,A6430-0251-00,3,8,5,7,3,8,11,13,10,8,2,6,13,9,4,8,5,4,1,0,0,107Y06M
A6430-05,A6430-05-076,A6430-0253-00,3,1,2,3,2,3,3,6,4,3,7,2,5,7,4,1,2,0,0,0,0,107Y06M
A6430-05,A6430-05-076,A6430-0274-00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107Y06M
A6430-06,A6430-06-031,A6430-0127-00,11,11,26,15,16,21,12,25,19,22,21,27,17,15,10,11,11,1,1,0,0,107Y06M
A6430-06,A6430-06-032,A6430-0128-00,5,2,4,5,0,2,3,6,4,3,5,4,5,5,3,1,3,0,0,0,0,107Y06M
A6430-06,A6430-06-032,A6430-0134-00,14,7,10,14,15,17,17,13,20,14,19,10,10,16,12,7,4,1,1,0,0,107Y06M
A6430-06,A6430-06-033,A6430-0130-00,2,4,7,6,6,11,12,9,13,18,9,14,15,12,5,6,12,1,2,0,0,107Y06M
A6430-06,A6430-06-035,A6430-0136-00,13,14,16,25,18,16,17,25,20,18,17,17,15,14,8,1,1,2,2,0,0,107Y06M
A6430-06,A6430-06-035,A6430-0137-00,12,10,14,10,11,11,26,14,12,5,11,23,13,10,1,1,7,6,0,0,0,107Y06M
A6430-06,A6430-06-037,A6430-0143-00,15,14,12,24,21,16,22,18,28,25,30,30,15,14,20,14,16,4,1,0,0,107Y06M
A6430-06,A6430-06-038,A6430-0148-00,8,10,8,17,23,24,12,14,21,23,21,24,17,19,10,5,8,3,1,0,0,107Y06M
A6430-06,A6430-06-039,A6430-0146-00,7,8,9,15,13,12,10,18,16,5,26,11,4,14,4,6,5,0,0,0,0,107Y06M
A6430-06,A6430-06-039,A6430-0151-00,14,5,9,11,8,18,11,8,9,11,13,8,12,8,9,7,4,1,0,0,0,107Y06M
A6430-06,A6430-06-040,A6430-0149-00,8,4,12,11,15,4,12,17,10,10,13,5,13,6,7,3,3,1,0,0,0,107Y06M
A6430-06,A6430-06-040,A6430-0157-00,8,5,8,10,14,12,14,11,16,12,11,15,19,18,8,3,5,3,1,0,0,107Y06M
A6430-06,A6430-06-041,A6430-0155-00,11,4,5,7,8,22,8,13,8,10,12,19,19,12,4,6,4,3,1,0,0,107Y06M
A6430-06,A6430-06-041,A6430-0160-00,2,8,12,15,11,14,5,21,14,6,17,13,15,7,8,8,3,0,0,0,0,107Y06M
A6430-06,A6430-06-044,A6430-0150-00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,107Y06M
A6430-07,A6430-07-047,A6430-0167-00,4,7,9,19,16,21,18,24,17,15,34,20,21,12,12,14,3,0,0,0,0,107Y06M
A6430-07,A6430-07-047,A6430-0176-00,15,9,8,10,5,8,22,13,13,12,5,11,8,10,5,3,0,3,0,0,0,107Y06M
A6430-07,A6430-07-049,A6430-0178-00,3,2,3,2,3,10,6,7,6,7,6,13,12,7,8,8,6,3,0,0,0,107Y06M
A6430-07,A6430-07-049,A6430-0180-00,5,3,3,8,11,8,14,8,8,9,11,12,17,9,4,6,5,3,1,0,0,107Y06M
A6430-07,A6430-07-049,A6430-0181-00,1,1,3,1,2,2,5,8,2,3,4,3,7,2,0,0,6,1,0,1,0,107Y06M
A6430-07,A6430-07-050,A6430-0184-00,2,13,19,14,11,5,13,17,25,32,34,23,19,14,13,8,14,5,0,1,0,107Y06M
A6430-07,A6430-07-050,A6430-0189-00,6,12,9,7,9,11,6,9,9,14,16,7,11,12,4,6,11,2,0,0,0,107Y06M
A6430-07,A6430-07-053,A6430-0179-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107Y06M
A6430-07,A6430-07-053,A6430-0191-00,1,0,0,0,0,4,1,0,0,0,4,3,0,0,1,1,3,0,0,0,0,107Y06M
A6430-07,A6430-07-053,A6430-0206-00,2,14,13,17,14,11,15,13,23,27,19,28,17,15,13,19,10,4,1,0,0,107Y06M
A6430-07,A6430-07-054,A6430-0190-00,1,2,8,1,5,5,0,4,3,8,8,3,5,5,3,5,5,2,0,0,0,107Y06M
A6430-07,A6430-07-054,A6430-0193-00,1,0,0,2,2,2,3,3,2,1,1,5,3,3,5,2,3,1,0,0,0,107Y06M
A6430-07,A6430-07-054,A6430-0199-00,7,3,14,9,10,13,7,5,18,11,15,14,7,9,12,14,7,2,1,0,0,107Y06M
A6430-07,A6430-07-055,A6430-0194-00,3,5,4,9,5,9,4,18,12,13,9,3,15,8,6,5,10,0,2,0,0,107Y06M
A6430-07,A6430-07-055,A6430-0200-00,3,5,3,3,6,6,5,10,8,8,6,7,11,7,5,3,0,2,2,0,0,107Y06M
A6430-07,A6430-07-055,A6430-0201-00,6,11,8,6,7,10,10,12,9,10,8,11,15,11,10,3,6,0,1,0,0,107Y06M
A6430-07,A6430-07-056,A6430-0198-00,6,7,9,10,30,8,7,6,18,21,23,13,14,11,4,3,2,1,0,0,0,107Y06M
A6430-07,A6430-07-059,A6430-0210-00,7,7,12,22,9,7,8,10,23,13,7,13,16,15,14,9,6,6,6,0,0,107Y06M
A6430-07,A6430-07-059,A6430-0221-00,3,6,6,4,6,5,7,9,6,2,9,11,10,9,2,5,1,2,1,0,1,107Y06M
