鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
前鎮區,房地(土地+建物)+車位,高雄市前鎮區永豐路151~180號,15.96,商,,,1070902,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1061211,161.77,3,2,2,有,有,9000000,57219,坡道平面,27.2,1300000,,RPXOMLSJIINFFCE88CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區永豐路151~180號,19.96,商,,,1070910,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1061211,195.45,3,2,2,有,有,10700000,56712,坡道平面,29.7,1300000,,RPOPMLSJIINFFCE08CA
小港區,房地(土地+建物),高雄市小港區松崗路114巷1~30號,72,住,,,1070730,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,670215,92.56,4,2,3,有,無,5150000,55640,,0,0,含增建或未登記建物。;內部有整理,RPRNMLSKIINFFCE28CA
小港區,房地(土地+建物)+車位,高雄市小港區新昌街1~30號,20.13,商,,,1070906,土地1建物1車位1,一層，二層,十六層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,830903,187.33,4,2,3,有,有,5500000,29360,坡道平面,0,0,含增建或未登記建物。;陽臺外推,RPOOMLQKIINFFCE87CA
三民區,房地(土地+建物)+車位,高雄市三民區大昌二路61~90號,29.54,住,,,1070912,土地1建物1車位1,七層,十二層,辦公商業大樓,,鋼筋混凝土造,800301,239.74,0,0,0,無,有,6800000,28364,坡道機械,0,0,,RPSPMLLKIINFFDE97CA
三民區,房地(土地+建物)+車位,高雄市三民區文濱路17巷1~30號,21.76,住,,,1070914,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070110,154.91,3,2,2,有,有,12500000,90901,坡道平面,36.65,1750000,實品屋，二人共同登記。,RPROMLMKIINFFDE87CA
三民區,房地(土地+建物)+車位,高雄市三民區河堤路481~510號,13.55,住,,,1070918,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870122,140.95,3,2,2,有,無,6400000,45406,坡道平面,18.38,0,,RPQPMLLKIINFFDE77CA
三民區,房地(土地+建物)+車位,高雄市三民區河堤路571~600號,37.98,住,,,1070912,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040903,254.64,4,2,3,有,有,21000000,82469,坡道平面,0,0,,RPPNMLKKIINFFDE37CA
三民區,房地(土地+建物),高雄市三民區中庸街181~210號,37.03,住,,,1071001,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,680627,91.6,3,2,2,有,無,2350000,25655,,0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLPKIINFFDE58CA
三民區,房地(土地+建物),高雄市三民區大豐二路85巷1~30號,43.71,商,,,1070907,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,760706,131.92,3,2,2,有,無,3350000,25394,,0,0,,RPPNMLNKIINFFDE67CA
三民區,房地(土地+建物)+車位,高雄市三民區文濱路1~30號,35.21,住,,,1070905,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1051130,220.18,4,2,2,有,有,15000000,68126,坡道平面,19.26,0,,RPVPMLQKIINFFDE78CA
三民區,建物,高雄市三民區熱河三街31~60號,0,,,,1070721,土地0建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,202.11,3,2,2,有,有,8850000,43788,坡道平面,30.26,0,1. 地上權案件,RPTOMLRKIINFFDE58CA
三民區,建物,高雄市三民區熱河三街31~60號,0,,,,1070814,土地0建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,193.42,3,2,2,有,有,9150000,47306,坡道平面,30.26,0,1. 地上權案件,RPVOMLRKIINFFDE78CA
三民區,建物,高雄市三民區熱河三街61~90號,0,,,,1070827,土地0建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,98.43,2,2,1,有,有,4650000,47242,,0,0,1. 地上權案件,RPWOMLRKIINFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區明哲路1~30號,20.45,住,,,1070810,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871002,165.3,4,2,2,有,有,9500000,58782,坡道平面,24.1,1200000,,RPPOMLTKIINFFDE38CA
三民區,建物,高雄市三民區熱河三街31~60號,0,,,,1070721,土地0建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,198.27,3,2,2,有,有,8900000,44888,坡道平面,30.26,0,1. 地上權案件,RPVOMLTKIINFFDE98CA
三民區,房地(土地+建物),高雄市三民區凱國路65巷1~30號,41.55,住,,,1070919,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,640314,63.41,4,1,2,有,無,3500000,55196,,0,0,"鄰居間買賣,地政士僅受託買賣案件申請登記,本成交資訊係由權利人與義務人雙方自行提供屬實,且確經委託人同意並親自簽章.",RPWNMLTJIINFFDE88CA
三民區,房地(土地+建物),高雄市三民區義德路70巷1~30號,94,商,,,1070913,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,721027,175.75,4,2,3,有,無,10300000,58606,,0,0,,RPPNMLTJIINFFDE18CA
三民區,房地(土地+建物),高雄市三民區旅順街31~60號,73,住,,,1070917,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,640523,147.06,4,2,3,有,無,12000000,81599,,0,0,,RPQPMLSJIINFFDE38CA
三民區,房地(土地+建物),高雄市三民區正忠路61~90號,3.6,商,,,1070819,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821120,35.15,1,1,1,有,有,1100000,31294,,0,0,,RPVNMLPJIINFFDE38CA
三民區,房地(土地+建物),高雄市三民區順昌街91~120號,9.92,商,,,1070908,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,701222,63.72,2,2,2,有,有,2500000,39234,,0,0,含裝潢,RPTOMLPLIINFFDE48CA
左營區,房地(土地+建物),高雄市左營區果峰街3巷1~30號,19.34,住,,,1070908,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741129,106.44,4,2,2,有,無,3120000,29312,,0,0,,RPWNMLKMIINFFEE38CA
左營區,房地(土地+建物)+車位,高雄市左營區文天路151~180號,12.12,商,,,1070908,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850905,138.03,3,1,3,有,有,6800000,49265,坡道平面,0,0,含增建或未登記建物。;,RPXQMLOJIINFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區重立路511~540號,25.05,住,,,1070910,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1061031,206.05,4,2,2,有,有,14150000,68673,坡道平面,36.62,0,,RPPNMLPJIINFFEE87CA
左營區,房地(土地+建物)+車位,高雄市左營區重上街181~210號,10.37,商,,,1070828,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861006,151.44,4,2,2,有,有,6400000,42261,坡道機械,16.28,0,,RPUOMLOJIINFFEE38CA
左營區,房地(土地+建物),高雄市左營區安吉街241~270號,6.25,住,,,1070925,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951128,69.96,2,1,1,有,無,4050000,57890,,0,0,,RPOPMLPJIINFFEE97CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫三路251巷1~30號,8.06,住,,,1070906,土地2建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010817,71.3,2,1,1,有,有,3300000,46283,,0,0,,RPTOMLRKIINFFEE68CA
左營區,房地(土地+建物),高雄市左營區文自路147巷31~60號,130.46,住,,,1070729,土地1建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1061214,475.94,5,3,7,有,無,43200000,90768,,0,0,,RPTOMLTJIINFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區右昌一巷49弄1~30號,54,住,,,1070910,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,700710,110.19,3,2,2,有,無,3500000,31763,,0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLLKIINFFEE67CA
左營區,房地(土地+建物),高雄市左營區先鋒路347巷1~30號,86,住,,,1070901,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,950616,235.7,5,2,5,有,無,13800000,58549,,0,0,,RPROMLPKIINFFEE28CA
左營區,房地(土地+建物)+車位,高雄市左營區安吉街151~180號,14.23,住,,,1070908,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830518,100.91,2,1,1,有,有,5050000,50045,坡道平面,0,0,,RPOPMLRKIINFFEE28CA
