CODE2,CODE1,CODEBASE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
二級發布區代碼,一級發布區代碼,最小統計區代碼,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
A6419-25,A6419-25-137,A6419-0453-00,100,2.4,93.98,20,10,10,100,107Y12M
A6419-25,A6419-25-137,A6419-0483-00,108,3.06,374.48,44.44,27.78,16.67,60,107Y12M
A6419-25,A6419-25-137,A6419-0502-00,0,1,26.23,0,0,0,0,107Y12M
A6419-25,A6419-25-137,A6419-0519-00,100,3.33,107.29,66.67,50,16.67,33.33,107Y12M
A6419-25,A6419-25-190,A6419-0555-00,99.05,2.82,7999.44,36.6,11.76,24.84,211.11,107Y12M
A6419-25,A6419-25-190,A6419-0601-00,96.97,2.95,16354.84,30,14,16,114.29,107Y12M
A6419-25,A6419-25-194,A6419-0560-00,20,2,168.88,100,66.67,33.33,50,107Y12M
A6419-25,A6419-25-194,A6419-0573-00,80,1.8,59.84,28.57,14.29,14.29,100,107Y12M
A6419-25,A6419-25-194,A6419-0614-00,150,3,235.52,25,8.33,16.67,200,107Y12M
A6419-25,A6419-25-201,A6419-0585-00,102.35,2.65,24730.25,48.28,16.38,31.9,194.74,107Y12M
A6419-25,A6419-25-201,A6419-0588-00,121.67,2.61,18002.69,33,13,20,153.85,107Y12M
A6419-25,A6419-25-210,A6419-0613-00,102.86,2.73,20937.57,47.92,18.75,29.17,155.56,107Y12M
A6419-25,A6419-25-210,A6419-0618-00,93.02,2.77,7684.55,36.07,18.85,17.21,91.3,107Y12M
A6419-25,A6419-25-210,A6419-0633-00,68.87,2.63,33101.35,32.59,9.63,22.96,238.46,107Y12M
A6419-25,A6419-25-212,A6419-0615-00,91.54,2.71,33167.61,26.4,15.74,10.66,67.74,107Y12M
A6419-25,A6419-25-212,A6419-0637-00,78.85,3.72,33272.12,55,16.67,38.33,230,107Y12M
A6419-25,A6419-25-215,A6419-0608-00,122.41,2.87,16487.47,46.59,22.73,23.86,105,107Y12M
A6419-25,A6419-25-215,A6419-0610-00,100,2.33,12459.34,31.25,21.88,9.38,42.86,107Y12M
A6419-25,A6419-25-215,A6419-0645-00,115.63,2.38,7342.54,27.78,12.96,14.81,114.29,107Y12M
A6419-25,A6419-25-224,A6419-0646-00,93.5,2.55,58049.08,20.19,10.25,9.94,96.97,107Y12M
A6419-26,A6419-26-145,A6419-0418-00,81.67,2.22,10937.91,45.33,16,29.33,183.33,107Y12M
A6419-26,A6419-26-145,A6419-0424-00,87.18,2.47,17402.2,63.13,19.55,43.58,222.86,107Y12M
A6419-26,A6419-26-146,A6419-0419-00,110.28,2.59,10501.2,67.91,22.39,45.52,203.33,107Y12M
A6419-26,A6419-26-146,A6419-0426-00,0,1,67.98,0,0,0,0,107Y12M
A6419-26,A6419-26-146,A6419-0427-00,69.57,1.7,2914.09,95,25,70,280,107Y12M
A6419-26,A6419-26-146,A6419-0444-00,88.24,2.46,10125.16,77.78,24.07,53.7,223.08,107Y12M
A6419-26,A6419-26-159,A6419-0464-00,85.42,2.54,18044.21,67.92,13.21,54.72,414.29,107Y12M
A6419-26,A6419-26-159,A6419-0490-00,103.53,2.88,19520.36,58.72,18.35,40.37,220,107Y12M
A6419-26,A6419-26-161,A6419-0478-00,89.04,2.04,15061.41,47.59,11.76,35.83,304.55,107Y12M
A6419-26,A6419-26-180,A6419-0508-00,106.56,2.86,11106.32,55.56,19.75,35.8,181.25,107Y12M
A6419-26,A6419-26-180,A6419-0540-00,83.87,2.92,13687.14,48.05,14.29,33.77,236.36,107Y12M
A6419-26,A6419-26-180,A6419-0559-00,98.7,2.35,13093.57,31.9,20.69,11.21,54.17,107Y12M
A6419-26,A6419-26-181,A6419-0513-00,104.51,2.72,18244.39,38.78,12.76,26.02,204,107Y12M
A6419-26,A6419-26-181,A6419-0553-00,91.3,2.75,5902.41,109.52,76.19,33.33,43.75,107Y12M
A6419-26,A6419-26-197,A6419-0576-00,88.34,2.23,46794.29,51.29,19.67,31.62,160.71,107Y12M
A6419-27,A6419-27-157,A6419-0446-00,96.88,2.63,19965.87,28.57,12.24,16.33,133.33,107Y12M
A6419-27,A6419-27-157,A6419-0447-00,97.3,2.43,7343.28,55.32,14.89,40.43,271.43,107Y12M
A6419-27,A6419-27-157,A6419-0471-00,111.11,2.34,7262.54,47.57,9.71,37.86,390,107Y12M
A6419-27,A6419-27-158,A6419-0439-00,73.61,3.21,11176.81,35.87,13.04,22.83,175,107Y12M
A6419-27,A6419-27-158,A6419-0465-00,86.67,2.8,19789.06,36.59,14.63,21.95,150,107Y12M
A6419-27,A6419-27-158,A6419-0476-00,84.91,3.16,9659.82,32.43,8.11,24.32,300,107Y12M
A6419-27,A6419-27-158,A6419-0488-00,102.27,2.62,5434.28,36.92,12.31,24.62,200,107Y12M
A6419-27,A6419-27-172,A6419-0510-00,93.52,2.61,29756.25,29.01,12.96,16.05,123.81,107Y12M
A6419-27,A6419-27-172,A6419-0532-00,87.23,2.32,16317.25,39.68,14.29,25.4,177.78,107Y12M
A6419-27,A6419-27-175,A6419-0504-00,88.89,2.22,12400.43,59.38,25,34.38,137.5,107Y12M
A6419-27,A6419-27-175,A6419-0505-00,110.71,3.11,31347.25,40.48,10.71,29.76,277.78,107Y12M
A6419-27,A6419-27-175,A6419-0522-00,100,3.27,29732.33,53.19,14.89,38.3,257.14,107Y12M
A6419-27,A6419-27-175,A6419-0527-00,66.67,2.63,23291.81,38.89,13.89,25,180,107Y12M
A6419-27,A6419-27-175,A6419-0541-00,100,2,8563.39,66.67,20.83,45.83,220,107Y12M
A6419-27,A6419-27-175,A6419-0546-00,92.86,2.25,12064.16,17.39,13.04,4.35,33.33,107Y12M
A6419-27,A6419-27-178,A6419-0514-00,105.26,3.39,17722.48,44.44,14.81,29.63,200,107Y12M
A6419-27,A6419-27-178,A6419-0533-00,74.07,3.62,17309.71,38.24,26.47,11.76,44.44,107Y12M
A6419-27,A6419-27-178,A6419-0544-00,113.33,2.67,29563.89,45.45,22.73,22.73,100,107Y12M
A6419-27,A6419-27-178,A6419-0545-00,90,2.71,11333.29,35.71,14.29,21.43,150,107Y12M
A6419-27,A6419-27-178,A6419-0550-00,94.44,3.62,18407.41,43.84,19.18,24.66,128.57,107Y12M
A6419-27,A6419-27-178,A6419-0554-00,114.29,2.78,29033.13,31.58,10.53,21.05,200,107Y12M
A6419-27,A6419-27-189,A6419-0529-00,70.27,2.42,30429.28,57.5,15,42.5,283.33,107Y12M
A6419-27,A6419-27-189,A6419-0548-00,100,2.59,33389.16,45.83,16.67,29.17,175,107Y12M
A6419-27,A6419-27-189,A6419-0558-00,79.49,2.92,8435.55,48.94,17.02,31.91,187.5,107Y12M
A6419-27,A6419-27-189,A6419-0571-00,97.01,2.59,12461.76,43.48,15.22,28.26,185.71,107Y12M
A6419-27,A6419-27-189,A6419-0574-00,110.71,2.27,13469.23,31.11,11.11,20,180,107Y12M
A6419-27,A6419-27-195,A6419-0563-00,76.47,2.83,23984.66,37.61,14.68,22.94,156.25,107Y12M
A6419-27,A6419-27-195,A6419-0575-00,103.61,2.64,30505.9,30,6.15,23.85,387.5,107Y12M
A6419-27,A6419-27-195,A6419-0578-00,96,2.45,12809.88,28.95,10.53,18.42,175,107Y12M
A6419-28,A6419-28-139,A6419-0368-00,100,2.54,13547.06,22.22,1.85,20.37,1100,107Y12M
A6419-28,A6419-28-139,A6419-0374-00,96.23,2.48,5824.22,31.65,18.99,12.66,66.67,107Y12M
A6419-28,A6419-28-139,A6419-0378-00,103.77,2.57,13849.73,17.39,15.22,2.17,14.29,107Y12M
A6419-28,A6419-28-139,A6419-0382-00,81.52,1.94,21453.49,25.56,16.54,9.02,54.55,107Y12M
A6419-28,A6419-28-139,A6419-0388-00,89.47,2.77,10739.99,38.46,26.92,11.54,42.86,107Y12M
A6419-28,A6419-28-139,A6419-0425-00,100,2.77,2105.19,21.13,14.08,7.04,50,107Y12M
A6419-28,A6419-28-150,A6419-0405-00,300,2,1888.11,33.33,0,33.33,0,107Y12M
A6419-28,A6419-28-150,A6419-0414-00,111.63,2.8,15278.75,44.44,10.32,34.13,330.77,107Y12M
A6419-28,A6419-28-150,A6419-0421-00,175,1.83,689.59,22.22,0,22.22,0,107Y12M
A6419-28,A6419-28-150,A6419-0442-00,121.05,2.8,5461.05,75,50,25,50,107Y12M
A6419-28,A6419-28-150,A6419-0461-00,100,2.42,15024.78,23.08,13.85,9.23,66.67,107Y12M
A6419-28,A6419-28-150,A6419-0468-00,100,2.22,2344.81,66.67,41.67,25,60,107Y12M
A6419-28,A6419-28-150,A6419-0479-00,113.79,2.21,10292.8,40.91,18.18,22.73,125,107Y12M
A6419-28,A6419-28-170,A6419-0495-00,100,3.07,11269.73,39.39,24.24,15.15,62.5,107Y12M
A6419-28,A6419-28-170,A6419-0506-00,82.5,2.52,15419.77,30.36,14.29,16.07,112.5,107Y12M
A6419-28,A6419-28-170,A6419-0507-00,100,2.69,5580.3,45.83,16.67,29.17,175,107Y12M
A6419-28,A6419-28-170,A6419-0509-00,108,2.12,2474.57,19.54,9.2,10.34,112.5,107Y12M
A6419-28,A6419-28-170,A6419-0517-00,84.85,2.18,17863.92,52.5,15,37.5,250,107Y12M
A6419-28,A6419-28-176,A6419-0475-00,108,2.26,3333.36,52.94,14.71,38.24,260,107Y12M
A6419-28,A6419-28-176,A6419-0503-00,88.89,2.22,4931.16,70,10,60,600,107Y12M
A6419-28,A6419-28-176,A6419-0531-00,83.33,3.35,8459.94,54,34,20,58.82,107Y12M
A6419-28,A6419-28-176,A6419-0564-00,126.53,2.78,6374.22,42.31,15.38,26.92,175,107Y12M
A6419-28,A6419-28-191,A6419-0534-00,104,1.82,7705.28,45.71,5.71,40,700,107Y12M
A6419-28,A6419-28-191,A6419-0551-00,90.11,2.66,17647.35,45.38,20.17,25.21,125,107Y12M
A6419-28,A6419-28-191,A6419-0568-00,90.77,2.53,10931.3,26.53,8.16,18.37,225,107Y12M
A6419-28,A6419-28-191,A6419-0593-00,90.38,2.3,12818.24,41.43,11.43,30,262.5,107Y12M
A6419-28,A6419-28-202,A6419-0587-00,119.23,2.63,4364.43,40.16,16.39,23.77,145,107Y12M
A6419-28,A6419-28-202,A6419-0635-00,111.84,2.48,15862.09,36.44,15.25,21.19,138.89,107Y12M
A6419-28,A6419-28-206,A6419-0557-00,84.51,2.22,10368.08,45.56,10,35.56,355.56,107Y12M
A6419-28,A6419-28-206,A6419-0589-00,100,2.5,1471.56,25,0,25,0,107Y12M
A6419-28,A6419-28-206,A6419-0612-00,78.26,2.56,6575.33,49.09,23.64,25.45,107.69,107Y12M
A6419-28,A6419-28-206,A6419-0641-00,111.11,3.17,1796.19,11.76,0,11.76,0,107Y12M
A6419-28,A6419-28-206,A6419-0659-00,222.22,3.63,2828.71,45,35,10,28.57,107Y12M
A6419-28,A6419-28-206,A6419-0670-00,75.51,2.46,9416.18,43.33,21.67,21.67,100,107Y12M
A6419-28,A6419-28-207,A6419-0602-00,94.78,2.43,17843.67,30.38,15.59,14.78,94.83,107Y12M
A6419-29,A6419-29-162,A6419-0437-00,98.59,2.82,6112.66,34.29,18.1,16.19,89.47,107Y12M
A6419-29,A6419-29-162,A6419-0469-00,75,4.67,1021.7,40,36.67,3.33,9.09,107Y12M
A6419-29,A6419-29-162,A6419-0484-00,128.57,2.46,1000.58,28,16,12,75,107Y12M
A6419-29,A6419-29-162,A6419-0493-00,142.86,2.34,18443.59,28.3,5.66,22.64,400,107Y12M
A6419-29,A6419-29-162,A6419-0511-00,150,1.25,2422.25,400,0,400,0,107Y12M
A6419-29,A6419-29-162,A6419-0538-00,100,2.71,14411.63,35.71,12.5,23.21,185.71,107Y12M
A6419-29,A6419-29-162,A6419-0539-00,117.5,2.81,24477.26,45,16.67,28.33,170,107Y12M
A6419-29,A6419-29-165,A6419-0486-00,88.72,2.92,106434.85,24.26,19.31,4.95,25.64,107Y12M
A6419-29,A6419-29-167,A6419-0449-00,86.76,3.1,16425.12,28.28,11.11,17.17,154.55,107Y12M
A6419-29,A6419-29-167,A6419-0470-00,127.78,2.05,18985.6,20.59,5.88,14.71,250,107Y12M
A6419-29,A6419-29-167,A6419-0472-00,104.35,3.13,12830.54,46.88,34.38,12.5,36.36,107Y12M
A6419-29,A6419-29-167,A6419-0492-00,80.56,2.1,12143.78,41.3,23.91,17.39,72.73,107Y12M
A6419-29,A6419-29-167,A6419-0521-00,105.66,2.6,19523.64,39.74,17.95,21.79,121.43,107Y12M
A6419-29,A6419-29-167,A6419-0524-00,123.81,2.94,13513.47,42.42,12.12,30.3,250,107Y12M
A6419-29,A6419-29-171,A6419-0451-00,88.64,3.07,25052.81,36.07,11.48,24.59,214.29,107Y12M
A6419-29,A6419-29-171,A6419-0473-00,161.76,2.54,25491.56,34.85,15.15,19.7,130,107Y12M
A6419-29,A6419-29-171,A6419-0482-00,108.33,2.08,2366.91,51.52,27.27,24.24,88.89,107Y12M
A6419-29,A6419-29-171,A6419-0485-00,98.57,2.9,19011.86,31.13,16.04,15.09,94.12,107Y12M
A6419-29,A6419-29-171,A6419-0528-00,135,2.61,8426.26,46.88,12.5,34.38,275,107Y12M
A6419-29,A6419-29-171,A6419-0567-00,71.43,2,1021.55,9.09,9.09,0,0,107Y12M
A6419-29,A6419-29-177,A6419-0530-00,117.14,2.81,6401.68,35.71,13.1,22.62,172.73,107Y12M
A6419-29,A6419-29-177,A6419-0547-00,94.12,2.95,22713.44,43.48,21.74,21.74,100,107Y12M
A6419-29,A6419-29-183,A6419-0537-00,92.77,3.2,35832.56,34.45,20.17,14.29,70.83,107Y12M
A6419-29,A6419-29-183,A6419-0549-00,67.82,3.11,30992.31,35.19,21.3,13.89,65.22,107Y12M
A6419-29,A6419-29-192,A6419-0561-00,124,3.73,12876.07,16.67,6.25,10.42,166.67,107Y12M
A6419-29,A6419-29-192,A6419-0569-00,124.72,3.08,9995.37,36.05,8.84,27.21,307.69,107Y12M
A6419-29,A6419-29-192,A6419-0584-00,100,3.03,19066.48,27.27,4.55,22.73,500,107Y12M
A6419-29,A6419-29-193,A6419-0570-00,124,2.55,7694.46,47.37,18.42,28.95,157.14,107Y12M
A6419-29,A6419-29-200,A6419-0582-00,106.21,2.92,14492.8,47.18,19.35,27.82,143.75,107Y12M
A6419-33,A6419-33-182,A6419-0515-00,76.36,2.62,12638.93,40.58,15.94,24.64,154.55,107Y12M
A6419-33,A6419-33-182,A6419-0542-00,91.67,2.72,7082.36,53.33,22.22,31.11,140,107Y12M
A6419-33,A6419-33-199,A6419-0580-00,92.54,2.74,10572.77,30.3,23.23,7.07,30.43,107Y12M
A6419-33,A6419-33-199,A6419-0581-00,91.36,2.67,13547.3,61.46,26.04,35.42,136,107Y12M
A6419-33,A6419-33-203,A6419-0595-00,96.87,2.33,45839.2,61.14,20.91,40.24,192.45,107Y12M
A6419-33,A6419-33-214,A6419-0626-00,112.07,3,2471.57,68.49,12.33,56.16,455.56,107Y12M
A6419-33,A6419-33-217,A6419-0634-00,90.68,2.32,41973.74,48.25,18.75,29.5,157.33,107Y12M
A6419-33,A6419-33-218,A6419-0636-00,87.94,2.32,52938.53,58.62,22.5,36.12,160.58,107Y12M
A6419-34,A6419-34-169,A6419-0499-00,78.26,2.56,34282.7,49.09,16.36,32.73,200,107Y12M
A6419-34,A6419-34-169,A6419-0501-00,82.22,2.69,31074.33,46.43,22.32,24.11,108,107Y12M
A6419-34,A6419-34-184,A6419-0543-00,84.93,2.41,72871.63,21.26,9.88,11.38,115.15,107Y12M
A6419-34,A6419-34-188,A6419-0512-00,114.63,3.26,22914.69,31.34,22.39,8.96,40,107Y12M
A6419-34,A6419-34-188,A6419-0518-00,75,3.03,15538.86,57.75,16.9,40.85,241.67,107Y12M
A6419-34,A6419-34-188,A6419-0523-00,90.48,2.67,11772.18,29.03,6.45,22.58,350,107Y12M
A6419-34,A6419-34-188,A6419-0535-00,87.1,3.41,17430.62,48.72,23.08,25.64,111.11,107Y12M
A6419-34,A6419-34-188,A6419-0565-00,200,2.29,1371.78,77.78,11.11,66.67,600,107Y12M
A6419-34,A6419-34-188,A6419-0583-00,105.26,2.44,9089.98,21.88,9.38,12.5,133.33,107Y12M
A6419-34,A6419-34-209,A6419-0599-00,102.08,2.77,14910.6,42.65,17.65,25,141.67,107Y12M
A6419-34,A6419-34-209,A6419-0611-00,116.67,2.71,21925.96,42.86,16.48,26.37,160,107Y12M
A6419-34,A6419-34-209,A6419-0617-00,84.75,3.3,22295.53,34.57,12.35,22.22,180,107Y12M
A6419-34,A6419-34-209,A6419-0638-00,112.5,2.93,21941.41,41.67,10,31.67,316.67,107Y12M
A6419-34,A6419-34-221,A6419-0609-00,74.19,3,39118.97,44.64,25,19.64,78.57,107Y12M
A6419-34,A6419-34-221,A6419-0629-00,76.79,2.3,16237.47,33.78,20.27,13.51,66.67,107Y12M
A6419-34,A6419-34-221,A6419-0630-00,101.35,2.92,28219.12,52.04,19.39,32.65,168.42,107Y12M
A6419-34,A6419-34-221,A6419-0661-00,132.26,2.57,18395.98,41.18,11.76,29.41,250,107Y12M
A6419-34,A6419-34-233,A6419-0651-00,101.23,2.71,40113.12,29.13,20.87,8.27,39.62,107Y12M
A6419-34,A6419-34-233,A6419-0671-00,79.31,2.74,6373.91,36.84,3.95,32.89,833.33,107Y12M
A6419-34,A6419-34-235,A6419-0667-00,95.19,2.82,61960.53,25.31,13.58,11.73,86.36,107Y12M
A6419-34,A6419-34-235,A6419-0668-00,97.71,3.12,23547.83,37.77,16.49,21.28,129.03,107Y12M
A6419-35,A6419-35-204,A6419-0591-00,122.58,2.76,24444.94,25.45,9.09,16.36,180,107Y12M
A6419-35,A6419-35-204,A6419-0596-00,95.59,2.71,33331.67,17.7,13.27,4.42,33.33,107Y12M
A6419-35,A6419-35-204,A6419-0600-00,133.33,3,8773.45,31.25,6.25,25,400,107Y12M
A6419-35,A6419-35-204,A6419-0607-00,96.43,2.44,25525.81,32.53,7.23,25.3,350,107Y12M
A6419-35,A6419-35-204,A6419-0622-00,117.95,2.93,27043.3,30.77,21.54,9.23,42.86,107Y12M
A6419-35,A6419-35-205,A6419-0597-00,110.48,2.54,12522.47,41.67,22.44,19.23,85.71,107Y12M
A6419-35,A6419-35-205,A6419-0621-00,113.33,2.78,23285.78,18.52,7.41,11.11,150,107Y12M
A6419-35,A6419-35-205,A6419-0624-00,100,3.43,24956.04,16.13,6.45,9.68,150,107Y12M
A6419-35,A6419-35-211,A6419-0605-00,113.21,3.05,16366.89,26.97,17.98,8.99,50,107Y12M
A6419-35,A6419-35-211,A6419-0631-00,100.83,2.89,28608.39,23.98,11.22,12.76,113.64,107Y12M
A6419-35,A6419-35-213,A6419-0598-00,104.05,3.21,30784.55,37.27,24.55,12.73,51.85,107Y12M
A6419-35,A6419-35-213,A6419-0616-00,120.93,2.71,7168.01,26.67,13.33,13.33,100,107Y12M
A6419-35,A6419-35-213,A6419-0649-00,123.94,3.38,32384.99,19.55,14.29,5.26,36.84,107Y12M
A6419-35,A6419-35-216,A6419-0620-00,110.26,3.15,29686.05,20.59,8.82,11.76,133.33,107Y12M
A6419-35,A6419-35-216,A6419-0632-00,106.82,3.03,29180.34,28.17,23.94,4.23,17.65,107Y12M
A6419-35,A6419-35-216,A6419-0639-00,92.19,3.32,28788.97,43.02,22.09,20.93,94.74,107Y12M
A6419-35,A6419-35-216,A6419-0648-00,85.37,3.45,22966.11,43.4,20.75,22.64,109.09,107Y12M
A6419-35,A6419-35-216,A6419-0652-00,64.71,3.29,9838.38,47.37,23.68,23.68,100,107Y12M
A6419-35,A6419-35-220,A6419-0627-00,90.63,3.49,24120.63,27.08,14.58,12.5,85.71,107Y12M
A6419-35,A6419-35-220,A6419-0650-00,100,2.63,19125.39,29.58,16.9,12.68,75,107Y12M
A6419-35,A6419-35-227,A6419-0642-00,88.65,2.83,31607.16,27.27,21.05,6.22,29.55,107Y12M
A6419-35,A6419-35-227,A6419-0658-00,86.67,2.89,23584.08,27.27,18.18,9.09,50,107Y12M
A6419-35,A6419-35-228,A6419-0654-00,98.54,2.39,24979.66,25.93,12.5,13.43,107.41,107Y12M
A6419-35,A6419-35-228,A6419-0660-00,126.67,3.09,3858.13,36,16,20,125,107Y12M
A6419-36,A6419-36-173,A6419-0520-00,76.88,2.25,19624.11,41.5,11.5,30,260.87,107Y12M
A6419-36,A6419-36-174,A6419-0516-00,105.13,3.2,8801.25,26.98,6.35,20.63,325,107Y12M
A6419-36,A6419-36-174,A6419-0525-00,104.95,2.44,12119.19,46.81,8.51,38.3,450,107Y12M
A6419-36,A6419-36-196,A6419-0562-00,96.15,2.32,9217.73,41.67,11.11,30.56,275,107Y12M
A6419-36,A6419-36-196,A6419-0566-00,117.95,2.93,10598.96,58.88,7.48,51.4,687.5,107Y12M
A6419-36,A6419-36-196,A6419-0572-00,108.16,3.19,15334.54,56.92,32.31,24.62,76.19,107Y12M
A6419-36,A6419-36-196,A6419-0594-00,110,2.33,3197.94,68,20,48,240,107Y12M
A6419-36,A6419-36-226,A6419-0592-00,0,1,104.57,0,0,0,0,107Y12M
A6419-36,A6419-36-226,A6419-0676-00,84.04,2.58,22684.31,53.1,15.04,38.05,252.94,107Y12M
A6419-36,A6419-36-226,A6419-0677-00,156.25,2.56,14485.73,28.13,6.25,21.88,350,107Y12M
A6419-36,A6419-36-226,A6419-0692-00,115.15,2.96,28712.1,42,22,20,90.91,107Y12M
A6419-36,A6419-36-244,A6419-0688-00,81.94,2.26,18571.41,48.86,7.95,40.91,514.29,107Y12M
A6419-36,A6419-36-244,A6419-0690-00,98.91,2.86,13642.89,35.56,11.85,23.7,200,107Y12M
A6419-36,A6419-36-246,A6419-0693-00,100,2.28,3134.88,35.54,9.92,25.62,258.33,107Y12M
A6419-36,A6419-36-246,A6419-0696-00,100,2,145.72,0,0,0,0,107Y12M
A6419-36,A6419-36-251,A6419-0703-00,89.62,2.75,10637.12,53.44,22.14,31.3,141.38,107Y12M
A6419-36,A6419-36-251,A6419-0710-00,109.23,2.47,15149.7,41.67,17.71,23.96,135.29,107Y12M
A6419-36,A6419-36-253,A6419-0707-00,85.14,2.54,9142.71,30.48,5.71,24.76,433.33,107Y12M
A6419-36,A6419-36-253,A6419-0717-00,84.21,2.39,20693.15,45.83,11.11,34.72,312.5,107Y12M
A6419-36,A6419-36-257,A6419-0720-00,129.41,3.9,3942.01,44.44,22.22,22.22,100,107Y12M
A6419-36,A6419-36-257,A6419-0721-00,91.46,2.21,14397.65,33.05,9.32,23.73,254.55,107Y12M
A6419-37,A6419-37-222,A6419-0643-00,300,2,56.62,0,0,0,0,107Y12M
A6419-38,A6419-38-208,A6419-0604-00,102,3.11,15761.91,32.03,19.61,12.42,63.33,107Y12M
A6419-38,A6419-38-219,A6419-0640-00,86.24,2.6,34135.09,24.16,14.37,9.79,68.09,107Y12M
A6419-38,A6419-38-225,A6419-0625-00,84.62,2.4,47364.23,28.78,20.49,8.29,40.48,107Y12M
A6419-38,A6419-38-225,A6419-0628-00,125.93,3.39,17351.17,29.79,21.28,8.51,40,107Y12M
A6419-38,A6419-38-225,A6419-0656-00,95.12,2.76,11745.82,29.03,8.06,20.97,260,107Y12M
A6419-38,A6419-38-230,A6419-0653-00,85.29,2.67,54009.14,21.62,13.9,7.72,55.56,107Y12M
A6419-38,A6419-38-230,A6419-0669-00,90.91,3,10896.24,35.48,27.42,8.06,29.41,107Y12M
A6419-38,A6419-38-231,A6419-0664-00,84.69,2.54,68163.47,18.4,8.9,9.51,106.9,107Y12M
A6419-38,A6419-38-234,A6419-0663-00,80.74,3.09,13026.89,37.85,31.07,6.78,21.82,107Y12M
A6419-38,A6419-38-234,A6419-0674-00,118.88,3.23,9347.36,30.96,17.99,12.97,72.09,107Y12M
A6419-38,A6419-38-237,A6419-0678-00,89.51,2.46,140012.18,19.91,13.62,6.29,46.22,107Y12M
A6419-39,A6419-39-229,A6419-0655-00,122.06,3.02,9615.21,49.5,15.84,33.66,212.5,107Y12M
A6419-39,A6419-39-229,A6419-0662-00,84.38,2.62,22907.8,42.17,12.05,30.12,250,107Y12M
A6419-39,A6419-39-229,A6419-0675-00,142.86,2,7800.99,54.55,18.18,36.36,200,107Y12M
A6419-39,A6419-39-236,A6419-0672-00,89.57,2.27,52449.26,57.29,14.72,42.57,289.22,107Y12M
A6419-39,A6419-39-242,A6419-0673-00,113.64,2.61,28681.56,54.95,20.88,34.07,163.16,107Y12M
A6419-39,A6419-39-242,A6419-0695-00,91.18,2.83,8762.68,36.36,16.78,19.58,116.67,107Y12M
A6419-39,A6419-39-245,A6419-0691-00,102.22,3.17,14177.73,38.58,16.75,21.83,130.3,107Y12M
A6419-39,A6419-39-247,A6419-0697-00,92.34,2.23,43188.27,71.1,18.18,52.92,291.07,107Y12M
A6419-41,A6419-41-238,A6419-0657-00,89.23,2.51,45388.14,27.46,17.1,10.36,60.61,107Y12M
A6419-41,A6419-41-238,A6419-0683-00,100.88,2.54,17629.48,32.37,19.08,13.29,69.7,107Y12M
A6419-41,A6419-41-240,A6419-0680-00,124.24,3.36,22514.43,29.82,7.02,22.81,325,107Y12M
A6419-41,A6419-41-240,A6419-0682-00,100,2.77,21921.86,15.09,10.38,4.72,45.45,107Y12M
A6419-41,A6419-41-240,A6419-0684-00,94.39,2.81,19996.22,28.4,12.35,16.05,130,107Y12M
A6419-41,A6419-41-243,A6419-0681-00,106.49,2.89,20893.2,37.07,10.34,26.72,258.33,107Y12M
A6419-41,A6419-41-243,A6419-0686-00,118.99,2.75,10488.02,32.06,11.45,20.61,180,107Y12M
A6419-41,A6419-41-248,A6419-0701-00,95.35,2.68,29871.56,36.22,11.89,24.32,204.55,107Y12M
A6419-41,A6419-41-248,A6419-0705-00,127.91,2.88,20610.15,34.25,13.7,20.55,150,107Y12M
A6419-41,A6419-41-249,A6419-0698-00,80.43,2.72,14889.41,26.72,10.69,16.03,150,107Y12M
A6419-41,A6419-41-249,A6419-0706-00,75.53,2.5,21234.88,38.66,13.45,25.21,187.5,107Y12M
A6419-41,A6419-41-249,A6419-0709-00,100,2.51,10871.39,20.55,9.59,10.96,114.29,107Y12M
A6419-41,A6419-41-252,A6419-0699-00,101.82,2.92,11832.76,35.37,12.2,23.17,190,107Y12M
A6419-41,A6419-41-252,A6419-0708-00,100,3.35,18583.51,25.25,11.11,14.14,127.27,107Y12M
A6419-41,A6419-41-252,A6419-0718-00,71.05,2.6,14030.05,32.65,14.29,18.37,128.57,107Y12M
A6419-41,A6419-41-252,A6419-0722-00,150,5,7076.3,47.06,17.65,29.41,166.67,107Y12M
A6419-41,A6419-41-256,A6419-0712-00,115.38,3.29,14834.2,55.56,33.33,22.22,66.67,107Y12M
A6419-41,A6419-41-256,A6419-0715-00,90.14,3,15607.5,35,12,23,191.67,107Y12M
A6419-41,A6419-41-256,A6419-0716-00,111.94,2.49,9919.55,31.48,10.19,21.3,209.09,107Y12M
A6419-43,A6419-43-278,A6419-0768-00,100,1,2.69,0,0,0,0,107Y12M
A6419-44,A6419-44-262,A6419-0734-00,111.01,2.71,1610.07,41.98,36.42,5.56,15.25,107Y12M
A6419-46,A6419-46-258,A6419-0726-00,86.21,2.4,27835.33,26.32,9.94,16.37,164.71,107Y12M
A6419-46,A6419-46-259,A6419-0725-00,113.33,3.2,13123.36,45.45,22.73,22.73,100,107Y12M
A6419-46,A6419-46-259,A6419-0727-00,98,2.71,14913.43,44.53,15.33,29.2,190.48,107Y12M
A6419-46,A6419-46-259,A6419-0728-00,80.77,2.89,21120.17,34.29,18.57,15.71,84.62,107Y12M
