CODE2,CODE1,CODEBASE,H_CNT,H_BED,H_SRVP,H_SRVB,INFO_TIME
二級發布區代碼,一級發布區代碼,最小統計區代碼,醫療院所家數,醫療院所床數,醫療院所平均每家服務人數,醫療院所平均每千人擁有病床數,資料時間
"A6404-36","A6404-36-004","A6404-0389-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-004","A6404-0408-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-004","A6404-0427-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-005","A6404-0416-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-006","A6404-0436-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-006","A6404-0448-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-007","A6404-0476-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-007","A6404-0493-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-008","A6404-0472-00",0,0,0.00,0.00,"107Y12M"
"A6404-36","A6404-36-008","A6404-0497-00",0,0,0.00,0.00,"107Y12M"
"A6404-37","A6404-37-001","A6404-0429-00",1,0,490.00,0.00,"107Y12M"
"A6404-37","A6404-37-002","A6404-0431-00",1,1,539.00,1.86,"107Y12M"
"A6404-37","A6404-37-003","A6404-0440-00",0,0,0.00,0.00,"107Y12M"
"A6404-37","A6404-37-004","A6404-0444-00",1,0,226.00,0.00,"107Y12M"
"A6404-37","A6404-37-004","A6404-0456-00",0,0,0.00,0.00,"107Y12M"
"A6404-37","A6404-37-005","A6404-0450-00",0,0,0.00,0.00,"107Y12M"
"A6404-37","A6404-37-006","A6404-0466-00",0,0,0.00,0.00,"107Y12M"
"A6404-37","A6404-37-007","A6404-0479-00",1,1,545.00,1.83,"107Y12M"
"A6404-38","A6404-38-001","A6404-0437-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-001","A6404-0438-00",1,0,183.00,0.00,"107Y12M"
"A6404-38","A6404-38-002","A6404-0464-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-003","A6404-0458-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-003","A6404-0482-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-004","A6404-0454-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-004","A6404-0485-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-005","A6404-0468-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-005","A6404-0480-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-005","A6404-0498-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-006","A6404-0481-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-006","A6404-0495-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-006","A6404-0506-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-006","A6404-0517-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-007","A6404-0540-00",0,0,0.00,0.00,"107Y12M"
"A6404-38","A6404-38-007","A6404-0562-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0293-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0374-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0428-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0446-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0474-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0558-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0590-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0616-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0689-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-001","A6404-0717-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-002","A6404-0881-00",0,0,0.00,0.00,"107Y12M"
"A6404-39","A6404-39-002","A6404-1066-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-001","A6404-0467-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-001","A6404-0483-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-002","A6404-0488-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-003","A6404-0502-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-004","A6404-0503-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-005","A6404-0500-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-005","A6404-0512-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-005","A6404-0523-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-006","A6404-0516-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-007","A6404-0531-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-008","A6404-0521-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-008","A6404-0538-00",0,0,0.00,0.00,"107Y12M"
"A6404-40","A6404-40-009","A6404-0545-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-001","A6404-0451-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-001","A6404-0459-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-002","A6404-0469-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-003","A6404-0484-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-004","A6404-0499-00",1,2,707.00,2.83,"107Y12M"
"A6404-41","A6404-41-005","A6404-0504-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-006","A6404-0509-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-006","A6404-0526-00",2,1,502.50,1.00,"107Y12M"
"A6404-41","A6404-41-007","A6404-0554-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-007","A6404-0557-00",1,0,414.00,0.00,"107Y12M"
"A6404-41","A6404-41-007","A6404-0574-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-008","A6404-0597-00",0,0,0.00,0.00,"107Y12M"
"A6404-41","A6404-41-008","A6404-0608-00",1,0,275.00,0.00,"107Y12M"
"A6404-42","A6404-42-001","A6404-0430-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-002","A6404-0447-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-002","A6404-0471-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-003","A6404-0490-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-003","A6404-0514-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-004","A6404-0511-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-005","A6404-0533-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-005","A6404-0542-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-006","A6404-0553-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-006","A6404-0568-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-006","A6404-0586-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-007","A6404-0613-00",0,0,0.00,0.00,"107Y12M"
"A6404-42","A6404-42-008","A6404-0641-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-001","A6404-0496-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-001","A6404-0513-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-002","A6404-0510-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-003","A6404-0515-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-003","A6404-0532-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-004","A6404-0530-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-005","A6404-0543-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-006","A6404-0546-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-006","A6404-0565-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-007","A6404-0528-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-007","A6404-0547-00",0,0,0.00,0.00,"107Y12M"
"A6404-43","A6404-43-007","A6404-0581-00",2,3,87.00,17.24,"107Y12M"
"A6404-43","A6404-43-007","A6404-0594-00",1,25,79.00,316.46,"107Y12M"
"A6404-43","A6404-43-008","A6404-0550-00",2,35,46.50,376.34,"107Y12M"
"A6404-43","A6404-43-008","A6404-0564-00",0,0,0.00,0.00,"107Y12M"
"A6404-44","A6404-44-001","A6404-0578-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-001","A6404-0535-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-002","A6404-0561-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-003","A6404-0582-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-004","A6404-0605-00",1,0,320.00,0.00,"107Y12M"
"A6404-45","A6404-45-005","A6404-0633-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-006","A6404-0684-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-007","A6404-0669-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-007","A6404-0698-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-007","A6404-0699-00",0,0,0.00,0.00,"107Y12M"
"A6404-45","A6404-45-008","A6404-0708-00",0,0,0.00,0.00,"107Y12M"
"A6404-46","A6404-46-001","A6404-0617-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-001","A6404-0524-00",2,1,195.00,2.56,"107Y12M"
"A6404-47","A6404-47-001","A6404-0539-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-001","A6404-0541-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-001","A6404-0552-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-001","A6404-0580-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-002","A6404-0560-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-002","A6404-0589-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-003","A6404-0606-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-003","A6404-0624-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-003","A6404-0631-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-004","A6404-0601-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-004","A6404-0626-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-004","A6404-0642-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-004","A6404-0652-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-005","A6404-0645-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-005","A6404-0671-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-006","A6404-0675-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-007","A6404-0744-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-007","A6404-0749-00",0,0,0.00,0.00,"107Y12M"
"A6404-47","A6404-47-007","A6404-0764-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-001","A6404-0559-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-001","A6404-0573-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-002","A6404-0583-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-002","A6404-0593-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-003","A6404-0596-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-003","A6404-0611-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-004","A6404-0614-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-004","A6404-0650-00",1,4,83.00,48.19,"107Y12M"
"A6404-48","A6404-48-005","A6404-0628-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-005","A6404-0655-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-005","A6404-0665-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-006","A6404-0636-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-006","A6404-0653-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-007","A6404-0658-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-007","A6404-0674-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-008","A6404-0663-00",0,0,0.00,0.00,"107Y12M"
"A6404-48","A6404-48-008","A6404-0694-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-001","A6404-0556-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-001","A6404-0563-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-001","A6404-0572-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-001","A6404-0576-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-002","A6404-0566-00",1,0,129.00,0.00,"107Y12M"
"A6404-49","A6404-49-002","A6404-0591-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-002","A6404-0612-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-002","A6404-0627-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-003","A6404-0599-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-004","A6404-0587-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-004","A6404-0609-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-005","A6404-0600-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-005","A6404-0629-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-006","A6404-0637-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-006","A6404-0651-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-007","A6404-0680-00",0,0,0.00,0.00,"107Y12M"
"A6404-49","A6404-49-007","A6404-0705-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-001","A6404-0584-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-001","A6404-0607-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-002","A6404-0595-00",4,25,38.00,164.47,"107Y12M"
"A6404-50","A6404-50-002","A6404-0640-00",5,4,24.40,32.79,"107Y12M"
"A6404-50","A6404-50-003","A6404-0625-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-003","A6404-0639-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-004","A6404-0662-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-005","A6404-0678-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-005","A6404-0690-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-005","A6404-0695-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-006","A6404-0676-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-006","A6404-0725-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-007","A6404-0709-00",0,0,0.00,0.00,"107Y12M"
"A6404-50","A6404-50-008","A6404-0726-00",1,2,223.00,8.97,"107Y12M"
"A6404-50","A6404-50-008","A6404-0748-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-001","A6404-0549-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-002","A6404-0585-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-002","A6404-0620-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-002","A6404-0635-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-002","A6404-0648-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-003","A6404-0644-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-004","A6404-0670-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-004","A6404-0677-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-004","A6404-0697-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-005","A6404-0682-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-005","A6404-0688-00",3,2,77.33,8.62,"107Y12M"
"A6404-51","A6404-51-006","A6404-0700-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-007","A6404-0668-00",0,0,0.00,0.00,"107Y12M"
"A6404-51","A6404-51-007","A6404-0743-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0411-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0413-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0423-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0425-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0439-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0443-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0445-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0455-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0460-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0461-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0473-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0487-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0489-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0491-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0492-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0501-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0505-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0507-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0518-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0519-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0522-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0529-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0536-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0537-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0544-00",1,1,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0548-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0551-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0555-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0567-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0569-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0571-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0577-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0579-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0588-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0592-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0598-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0602-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0610-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0615-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0622-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0623-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0643-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0649-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0654-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0672-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0673-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0701-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0707-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-001","A6404-0736-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-002","A6404-0660-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-002","A6404-0714-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-002","A6404-0755-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-003","A6404-0762-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-003","A6404-0811-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-003","A6404-0838-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-003","A6404-0843-00",0,0,0.00,0.00,"107Y12M"
"A6404-52","A6404-52-004","A6404-0848-00",1,3,275.00,10.91,"107Y12M"
"A6404-53","A6404-53-001","A6404-0621-00",0,0,0.00,0.00,"107Y12M"
"A6404-53","A6404-53-002","A6404-0634-00",0,0,0.00,0.00,"107Y12M"
"A6404-53","A6404-53-003","A6404-0618-00",0,0,0.00,0.00,"107Y12M"
"A6404-53","A6404-53-003","A6404-0632-00",0,0,0.00,0.00,"107Y12M"
"A6404-53","A6404-53-003","A6404-0657-00",1,0,162.00,0.00,"107Y12M"
"A6404-53","A6404-53-004","A6404-0646-00",0,0,0.00,0.00,"107Y12M"
"A6404-53","A6404-53-005","A6404-0687-00",1,0,475.00,0.00,"107Y12M"
"A6404-53","A6404-53-006","A6404-0728-00",0,0,0.00,0.00,"107Y12M"
"A6404-53","A6404-53-007","A6404-0731-00",0,0,0.00,0.00,"107Y12M"
"A6404-53","A6404-53-008","A6404-0740-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-001","A6404-0630-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-001","A6404-0638-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-001","A6404-0661-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-002","A6404-0659-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-002","A6404-0691-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-003","A6404-0693-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-003","A6404-0719-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-003","A6404-0722-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-004","A6404-0721-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-004","A6404-0734-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-005","A6404-0720-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-005","A6404-0733-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-006","A6404-0754-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-007","A6404-0767-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-007","A6404-0775-00",0,0,0.00,0.00,"107Y12M"
"A6404-54","A6404-54-007","A6404-0794-00",0,0,0.00,0.00,"107Y12M"
"A6404-55","A6404-55-001","A6404-0746-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-001","A6404-0647-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-001","A6404-0667-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-002","A6404-0685-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-003","A6404-0696-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-004","A6404-0681-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-004","A6404-0724-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-005","A6404-0752-00",1,0,1010.00,0.00,"107Y12M"
"A6404-56","A6404-56-006","A6404-0732-00",1,4,130.00,30.77,"107Y12M"
"A6404-56","A6404-56-006","A6404-0751-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-006","A6404-0774-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-007","A6404-0756-00",2,0,73.50,0.00,"107Y12M"
"A6404-56","A6404-56-007","A6404-0782-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-007","A6404-0799-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-008","A6404-0791-00",0,0,0.00,0.00,"107Y12M"
"A6404-56","A6404-56-008","A6404-0833-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-001","A6404-0656-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-001","A6404-0666-00",2,2,85.50,11.70,"107Y12M"
"A6404-57","A6404-57-002","A6404-0718-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-003","A6404-0704-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-003","A6404-0737-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-004","A6404-0716-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-004","A6404-0742-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-004","A6404-0747-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-004","A6404-0761-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-005","A6404-0711-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-005","A6404-0757-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-006","A6404-0763-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-006","A6404-0797-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-007","A6404-0786-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-007","A6404-0787-00",0,0,0.00,0.00,"107Y12M"
"A6404-57","A6404-57-008","A6404-0795-00",1,0,230.00,0.00,"107Y12M"
"A6404-57","A6404-57-009","A6404-0819-00",1,0,332.00,0.00,"107Y12M"
"A6404-57","A6404-57-009","A6404-0832-00",0,0,0.00,0.00,"107Y12M"
"A6404-58","A6404-58-001","A6404-0603-00",0,0,0.00,0.00,"107Y12M"
"A6404-58","A6404-58-001","A6404-0619-00",0,0,0.00,0.00,"107Y12M"
"A6404-58","A6404-58-001","A6404-0776-00",0,0,0.00,0.00,"107Y12M"
